Time (s),Voltage (V)
0.0,-0.01610016048654992
9.775171065493646e-06,0.0911824089032788
1.9550342130987292e-05,0.14490448484739182
2.932551319648094e-05,0.1954828607814901
3.9100684261974585e-05,0.25327110435618133
4.887585532746823e-05,0.2972293015261639
5.865102639296188e-05,0.3263916475755614
6.842619745845552e-05,0.40917875437615736
7.820136852394917e-05,0.46317337525876634
8.797653958944282e-05,0.5454254494068475
9.775171065493646e-05,0.5610253282703304
0.00010752688172043011,0.6037483800248583
0.00011730205278592375,0.6956194848965438
0.0001270772238514174,0.6900187252138299
0.00013685239491691105,0.7570898118581404
0.0001466275659824047,0.7833308560416848
0.00015640273704789834,0.8174713377039927
0.00016617790811339198,0.8980508438027759
0.00017595307917888563,0.8701012078191056
0.00018572825024437928,0.9313976289273349
0.00019550342130987292,0.9517997474109564
0.00020527859237536657,0.986772653664368
0.00021505376344086021,0.9457958405506021
0.00022482893450635386,0.9680888952230808
0.0002346041055718475,1.0113046413606563
0.00024437927663734115,1.0243930488277133
0.0002541544477028348,1.0136111838093647
0.00026392961876832845,1.004836138730405
0.0002737047898338221,0.9959942423544347
0.00028347996089931574,0.9881273640984125
0.0002932551319648094,0.9614841818716728
0.00030303030303030303,0.9060361662491803
0.0003128054740957967,0.9340040067868292
0.0003225806451612903,0.9104700632576841
0.00033235581622678397,0.900085052956512
0.0003421309872922776,0.8523536282570385
0.00035190615835777126,0.8146751989116143
0.0003616813294232649,0.7036051297947532
0.00037145650048875855,0.7302286321348576
0.0003812316715542522,0.6738624543965503
0.00039100684261974585,0.6509040197319745
0.0004007820136852395,0.5606525470048169
0.00041055718475073314,0.5548206311307132
0.0004203323558162268,0.4711201291600702
0.00043010752688172043,0.43037849048976
0.0004398826979472141,0.35053712733421194
0.0004496578690127077,0.3073828296880499
0.00045943304007820137,0.23029935880903277
0.000469208211143695,0.18852621348579307
0.00047898338220918866,0.1543339698807659
0.0004887585532746823,0.06177456832691922
0.000498533724340176,0.06452187634503051
0.0005083088954056696,-0.03355936952181371
0.0005180840664711632,-0.1123496563253194
0.0005278592375366569,-0.1687790419776672
0.0005376344086021505,-0.23071756966816695
0.0005474095796676442,-0.28684329284973764
0.0005571847507331378,-0.37867716190656614
0.0005669599217986315,-0.39055879214556344
0.0005767350928641251,-0.484516542252135
0.0005865102639296188,-0.5149371224285825
0.0005962854349951124,-0.5705266960129349
0.0006060606060606061,-0.6063059298474986
0.0006158357771260997,-0.6498116524561566
0.0006256109481915934,-0.7503885398818914
0.000635386119257087,-0.7852348122231081
0.0006451612903225806,-0.81174966041138
0.0006549364613880743,-0.8376583404849661
0.0006647116324535679,-0.8895521306385418
0.0006744868035190616,-0.8767092539182637
0.0006842619745845552,-0.9098075759817882
0.0006940371456500489,-0.9386157734502287
0.0007038123167155425,-0.913820504856782
0.0007135874877810362,-0.9729587133158649
0.0007233626588465298,-0.9980133102726884
0.0007331378299120235,-0.9700545193488137
0.0007429130009775171,-0.986774917007707
0.0007526881720430108,-0.9928524224969227
0.0007624633431085044,-1.00456013389311
0.000772238514173998,-0.9705182214198468
0.0007820136852394917,-0.945695639010376
0.0007917888563049853,-0.9701180941479332
0.000801564027370479,-0.937834706549294
0.0008113391984359726,-0.9191520947596732
0.0008211143695014663,-0.8993611860796177
0.0008308895405669599,-0.8543559325414808
0.0008406647116324536,-0.822040967220065
0.0008504398826979472,-0.778910707803318
0.0008602150537634409,-0.7381046613354901
0.0008699902248289345,-0.719261250556271
0.0008797653958944282,-0.6943528118534815
0.0008895405669599218,-0.643280778646909
0.0008993157380254154,-0.5612926442045609
0.0009090909090909091,-0.5216035657551485
0.0009188660801564027,-0.4662320967431883
0.0009286412512218964,-0.44561883848661527
0.00093841642228739,-0.3992461123068442
0.0009481915933528837,-0.34729529359955136
0.0009579667644183773,-0.2630202644853033
0.000967741935483871,-0.22143465865487055
0.0009775171065493646,-0.12209357678887231
0.0009872922776148583,-0.07963510865866616
0.000997067448680352,-0.01137773144921364
0.0010068426197458456,0.038051800910799405
0.0010166177908113392,0.11004573174905556
0.0010263929618768328,0.14410417656823904
0.0010361681329423265,0.23601415685806693
0.0010459433040078201,0.2565527058680038
0.0010557184750733138,0.32836008728846344
0.0010654936461388074,0.38873687889185504
0.001075268817204301,0.4636581894470804
