Time (s),Voltage (V)
0.0,0.005427051736978799
3.9215686274509805e-05,0.24364188260195496
7.843137254901961e-05,0.4404092299375981
0.00011764705882352942,0.7040737743576012
0.00015686274509803922,0.8072060761626604
0.00019607843137254904,0.9829592292995717
0.00023529411764705883,1.0196345083676512
0.0002745098039215686,0.9655843604077197
0.00031372549019607844,0.9139276329345093
0.00035294117647058826,0.81783448408623
0.0003921568627450981,0.61476831372446
0.00043137254901960784,0.4184655564309596
0.00047058823529411766,0.14837164914577694
0.0005098039215686275,-0.061345827149874035
0.0005490196078431372,-0.3200958774425575
0.0005882352941176471,-0.5195289023337901
0.0006274509803921569,-0.7011764203352564
0.0006666666666666666,-0.8326114669736078
0.0007058823529411765,-0.9552808812389781
0.0007450980392156863,-0.9562442821012311
0.0007843137254901962,-1.0096809262974644
0.0008235294117647059,-0.9359382359327585
0.0008627450980392157,-0.7219646058931448
0.0009019607843137256,-0.5965230047599371
0.0009411764705882353,-0.3233103365006014
0.000980392156862745,-0.10014967773064741
0.001019607843137255,0.13914609930531927
0.0010588235294117648,0.38957640475206057
0.0010980392156862745,0.5692301348199876
0.0011372549019607844,0.7830935220428399
0.0011764705882352942,0.9164003275174903
0.0012156862745098039,0.998408543822422
0.0012549019607843138,1.0189774580652093
0.0012941176470588236,0.9649276629415378
0.0013333333333333333,0.8781515063235444
0.0013725490196078432,0.7425285543940332
0.001411764705882353,0.5039774719961709
0.0014509803921568627,0.2771544435589824
0.0014901960784313726,0.07781336797204998
0.0015294117647058824,-0.21342562414734975
0.0015686274509803923,-0.39780269077325037
0.001607843137254902,-0.6145895605269669
0.0016470588235294118,-0.8264455067854556
0.0016862745098039217,-0.9277792619930361
0.0017254901960784314,-0.9667941006680537
0.0017647058823529412,-0.9812291158571484
0.0018039215686274511,-0.9849289083138002
0.0018431372549019608,-0.8127869364747673
0.0018823529411764706,-0.6747677872246316
0.0019215686274509805,-0.46168591818498855
0.00196078431372549,-0.2405182607251565
0.002,0.021801364203945458
0.00203921568627451,0.2412254438070188
0.00207843137254902,0.4755092825619278
0.0021176470588235297,0.673159610981078
0.002156862745098039,0.8616846275918298
0.002196078431372549,0.9487494477889562
0.002235294117647059,0.9881214547610111
0.0022745098039215687,0.9684956776823317
0.0023137254901960786,0.8997939198197826
0.0023529411764705885,0.7919694057855265
0.002392156862745098,0.6105076525119999
0.0024313725490196078,0.4552728399328188
0.0024705882352941176,0.17436331588514337
0.0025098039215686275,-0.05333852103578275
0.0025490196078431374,-0.2662306029471495
0.0025882352941176473,-0.5301929798941369
0.002627450980392157,-0.729159966054436
0.0026666666666666666,-0.8617720126115856
0.0027058823529411765,-0.9357015679302904
0.0027450980392156863,-0.9516624338580197
0.002784313725490196,-0.9843303606809507
0.002823529411764706,-0.8504643808716793
0.002862745098039216,-0.7750053556454282
0.0029019607843137254,-0.586426187840401
0.0029411764705882353,-0.3933620474846363
0.002980392156862745,-0.09946423010322963
0.003019607843137255,0.1541821071006569
0.003058823529411765,0.361152840602096
0.0030980392156862747,0.6040601061638348
0.0031372549019607846,0.7361350867363959
0.003176470588235294,0.9007543591208131
0.003215686274509804,1.0281672131460493
0.003254901960784314,1.031882751575251
0.0032941176470588237,0.9401750770119012
0.0033333333333333335,0.8737903102309267
0.0033725490196078434,0.7132776823076241
0.003411764705882353,0.5252328966960961
0.0034509803921568627,0.3189027324549118
0.0034901960784313726,0.0866583229007984
0.0035294117647058825,-0.17531098690857755
0.0035686274509803924,-0.4246855166413801
0.0036078431372549022,-0.61276157652009
0.0036470588235294117,-0.7805749651230702
0.0036862745098039215,-0.8817434887015221
0.0037254901960784314,-0.9898821719011052
0.0037647058823529413,-0.9806619309841212
0.003803921568627451,-0.9252478227090891
0.003843137254901961,-0.8197084021109396
0.003882352941176471,-0.6695338823689797
0.00392156862745098,-0.45236214531514346
0.00396078431372549,-0.27819715146929147
0.004,-0.009573979674025818
0.00403921568627451,0.22003311052490165
0.00407843137254902,0.47772427154999103
0.00411764705882353,0.6841908573105084
0.00415686274509804,0.8099541407751087
0.0041960784313725494,0.9333826159255114
0.004235294117647059,1.0040457871375235
0.004274509803921568,0.98004714084637
0.004313725490196078,0.9024233988412128
0.004352941176470588,0.7958060365144648
0.004392156862745098,0.6331660101314331
0.004431372549019608,0.4250018304023002
0.004470588235294118,0.22742635757029012
0.0045098039215686276,-0.044899824448618696
0.0045490196078431374,-0.27933422458645474
0.004588235294117647,-0.5120968965447297
0.004627450980392157,-0.6824136669746698
0.004666666666666667,-0.8384503742243509
0.004705882352941177,-0.9543662955514131
0.004745098039215687,-0.983160476407615
0.004784313725490196,-0.9845359328985325
0.004823529411764706,-0.9124179307243481
0.0048627450980392155,-0.7527545744446302
0.004901960784313725,-0.561256849045956
0.004941176470588235,-0.35204720833632785
0.004980392156862745,-0.10718569635498004
0.005019607843137255,0.1369708908290639
0.005058823529411765,0.32775231789653964
0.005098039215686275,0.5918309473857037
0.005137254901960785,0.7508314127575977
0.0051764705882352945,0.904280285496066
0.005215686274509804,0.9778941658473345
0.005254901960784314,0.9919004247047005
0.005294117647058823,0.9798844201838058
0.005333333333333333,0.8842410682626795
0.005372549019607843,0.7195474180167939
0.005411764705882353,0.5118531544888811
0.005450980392156863,0.35476700182153686
0.005490196078431373,0.07098586257631231
0.0055294117647058825,-0.17118379037461223
0.005568627450980392,-0.4406994944458855
0.005607843137254902,-0.6149261745755238
0.005647058823529412,-0.7604258674060407
0.005686274509803922,-0.9266741256252621
0.005725490196078432,-0.9635460249672727
0.005764705882352942,-0.9888976341529737
0.005803921568627451,-0.941241626629681
0.005843137254901961,-0.8036739417806953
0.0058823529411764705,-0.652551667235815
0.00592156862745098,-0.4638956359958853
0.00596078431372549,-0.24646971366600065
0.006,0.010788649435472785
0.00603921568627451,0.26882162919576247
0.00607843137254902,0.5226516648411034
0.00611764705882353,0.6643577027719646
0.00615686274509804,0.844584076037634
0.0061960784313725495,0.9541674805062442
0.006235294117647059,1.0094619363318238
0.006274509803921569,0.9913090828134237
0.006313725490196078,0.9278289633323052
0.006352941176470588,0.8113068689428978
0.006392156862745098,0.6438433824773966
0.006431372549019608,0.4498035435844163
0.006470588235294118,0.20945818252080547
0.006509803921568628,-0.04644048131830744
0.0065490196078431375,-0.29463850383641454
0.006588235294117647,-0.5124120389175466
0.006627450980392157,-0.6760851748143901
0.006666666666666667,-0.878246893200417
0.006705882352941177,-0.9688266708866364
0.006745098039215687,-1.0003257793837745
0.006784313725490196,-0.9930825496464932
0.006823529411764706,-0.899699644074499
0.006862745098039216,-0.7774369387894151
0.0069019607843137255,-0.604569445181915
0.006941176470588235,-0.3742298847713971
0.006980392156862745,-0.11686149205551372
0.007019607843137255,0.1360807187219146
0.007058823529411765,0.3540503235716804
0.007098039215686275,0.5755897989871674
0.007137254901960785,0.7484152516295968
0.007176470588235295,0.8884253687574551
0.0072156862745098044,0.9741188620005966
0.007254901960784314,1.0177897672623093
0.007294117647058823,0.9484495680335012
0.007333333333333333,0.8401943370553291
0.007372549019607843,0.7957681544631616
0.007411764705882353,0.5061069551098674
0.007450980392156863,0.2887518197606672
0.007490196078431373,0.06631393825971506
0.0075294117647058826,-0.1879548085824627
0.007568627450980392,-0.41371230955652644
0.007607843137254902,-0.5995046970040478
0.007647058823529412,-0.7605157643426887
0.007686274509803922,-0.9108621169520682
0.007725490196078432,-0.9685811844999493
0.007764705882352942,-1.0178032224733842
0.007803921568627451,-0.9171897557543693
0.00784313725490196,-0.841878990296796
0.00788235294117647,-0.7017795831585
0.00792156862745098,-0.44170208164085917
0.00796078431372549,-0.24663881488429376
0.008,-0.008250216658588286
0.00803921568627451,0.22204924412093155
0.00807843137254902,0.5210741583992854
0.00811764705882353,0.6670707463015424
0.00815686274509804,0.7979043960543188
0.00819607843137255,0.9359113611467539
0.00823529411764706,0.9882407108992325
0.00827450980392157,0.9793967092414251
0.00831372549019608,0.9646992204126058
0.008352941176470589,0.7896329362895899
0.008392156862745099,0.6161871263531725
0.008431372549019609,0.44151012100551873
0.008470588235294119,0.16460169021804583
0.008509803921568629,-0.05285745475661136
0.008549019607843137,-0.2903136757082424
0.008588235294117647,-0.49823217399202685
0.008627450980392156,-0.708224252696897
0.008666666666666666,-0.8665689156052706
0.008705882352941176,-0.9847304003176063
0.008745098039215686,-0.9751106586413694
0.008784313725490196,-0.972193399063203
0.008823529411764706,-0.9185764054026224
0.008862745098039216,-0.7589616649771929
0.008901960784313726,-0.5616336981977007
0.008941176470588235,-0.35975775562004175
0.008980392156862745,-0.1238212405802543
0.009019607843137255,0.13140099104208994
0.009058823529411765,0.3509565176072417
0.009098039215686275,0.5853574747790153
0.009137254901960785,0.7826059217141496
0.009176470588235295,0.8520056392973133
0.009215686274509804,0.9394763689888793
0.009254901960784314,1.0016943808229453
0.009294117647058824,1.0056196638069124
0.009333333333333334,0.8777677565338733
0.009372549019607844,0.7469464783851989
0.009411764705882354,0.529707661218623
0.009450980392156864,0.29576788886765626
0.009490196078431374,0.02287824549919107
0.009529411764705883,-0.20287588561388828
0.009568627450980392,-0.41449306397989694
0.009607843137254901,-0.6407512908728499
0.009647058823529411,-0.7975514598376005
0.009686274509803921,-0.9172808986248143
0.009725490196078431,-1.0129297663984902
0.009764705882352941,-0.9997267706381574
0.00980392156862745,-0.9383558054048071
0.00984313725490196,-0.8435070156425161
0.00988235294117647,-0.6741334552802404
0.00992156862745098,-0.43330533935341403
0.00996078431372549,-0.21944351282340868
0.01,-0.005942979273516814
