Time (s),Voltage (V)
0.0,0.009240594258216033
9.775171065493646e-06,0.1011055407814885
1.9550342130987292e-05,0.11551925230796664
2.932551319648094e-05,0.15395902218126
3.9100684261974585e-05,0.2478608426736781
4.887585532746823e-05,0.292480321851849
5.865102639296188e-05,0.3441449046204965
6.842619745845552e-05,0.45905533671255666
7.820136852394917e-05,0.4930247580329319
8.797653958944282e-05,0.47331416550424693
9.775171065493646e-05,0.5554969035578959
0.00010752688172043011,0.6310651917565248
0.00011730205278592375,0.6510568807398588
0.0001270772238514174,0.7276363299664854
0.00013685239491691105,0.7588413749156563
0.0001466275659824047,0.7956963523068284
0.00015640273704789834,0.8021858588712985
0.00016617790811339198,0.8474966709976329
0.00017595307917888563,0.9292869631824655
0.00018572825024437928,0.9263973882112245
0.00019550342130987292,0.9351638171965831
0.00020527859237536657,0.9659472042765856
0.00021505376344086021,0.9789153398653075
0.00022482893450635386,0.9864991799190025
0.0002346041055718475,1.0162789376914052
0.00024437927663734115,0.9761154823402283
0.0002541544477028348,0.9847063992604845
0.00026392961876832845,1.0018733535366702
0.0002737047898338221,0.9827440301667905
0.00028347996089931574,0.9662200501053035
0.0002932551319648094,0.9442867943745797
0.00030303030303030303,0.9471218401113828
0.0003128054740957967,0.8992035672009148
0.0003225806451612903,0.8443820235087424
0.00033235581622678397,0.8587769609070532
0.0003421309872922776,0.8228088950130253
0.00035190615835777126,0.8095566318214353
0.0003616813294232649,0.7506784017223859
0.00037145650048875855,0.7271433305501814
0.0003812316715542522,0.6843675980165584
0.00039100684261974585,0.6322555688832074
0.0004007820136852395,0.5934155954731903
0.00041055718475073314,0.521077473358857
0.0004203323558162268,0.5036235313505364
0.00043010752688172043,0.4267772658697837
0.0004398826979472141,0.34314540222878315
0.0004496578690127077,0.28584310561296433
0.00045943304007820137,0.24048212693584384
0.000469208211143695,0.17812189533898548
0.00047898338220918866,0.12148228731430327
0.0004887585532746823,0.03187950393844134
0.000498533724340176,0.021205988168133048
0.0005083088954056696,-0.0721307146079935
0.0005180840664711632,-0.14050712290952566
0.0005278592375366569,-0.17333269450504568
0.0005376344086021505,-0.2706759967752855
0.0005474095796676442,-0.3143190156306657
0.0005571847507331378,-0.4121259200869139
0.0005669599217986315,-0.4300911927697914
0.0005767350928641251,-0.4460226113858341
0.0005865102639296188,-0.5313719400109274
0.0005962854349951124,-0.5666535168342146
0.0006060606060606061,-0.6165498737621585
0.0006158357771260997,-0.6660528823548163
0.0006256109481915934,-0.7508860283801457
0.000635386119257087,-0.7697418586787184
0.0006451612903225806,-0.7728391170229343
0.0006549364613880743,-0.8307314226553897
0.0006647116324535679,-0.8582950305347922
0.0006744868035190616,-0.918201048417595
0.0006842619745845552,-0.9410457016528437
0.0006940371456500489,-0.937010672883291
0.0007038123167155425,-0.9950902314822458
0.0007135874877810362,-1.0249127652008247
0.0007233626588465298,-0.9825175888505194
