Time (s),Voltage (V)
0.0,-0.01853881956526477
9.775171065493646e-06,0.09333059027159048
1.9550342130987292e-05,0.14500447177564565
2.932551319648094e-05,0.18321006072644014
3.9100684261974585e-05,0.24701777030960884
4.887585532746823e-05,0.29949838181118993
5.865102639296188e-05,0.3154785902128481
6.842619745845552e-05,0.4248894723613209
7.820136852394917e-05,0.47405319754848246
8.797653958944282e-05,0.5119064545099732
9.775171065493646e-05,0.5997548497556738
0.00010752688172043011,0.592001637128948
0.00011730205278592375,0.6963095213150909
0.0001270772238514174,0.7187611424478925
0.00013685239491691105,0.7720679872147348
0.0001466275659824047,0.7344564504973161
0.00015640273704789834,0.8090718015524706
0.00016617790811339198,0.8516697554602302
0.00017595307917888563,0.9016119488791174
0.00018572825024437928,0.9011424407391487
0.00019550342130987292,0.9342000916563481
0.00020527859237536657,0.921568047790142
0.00021505376344086021,0.9819572597641265
0.00022482893450635386,0.9700601991262655
0.0002346041055718475,1.0121085627020174
0.00024437927663734115,0.9773983333828948
0.0002541544477028348,0.9486393497145625
0.00026392961876832845,1.000578318220047
0.0002737047898338221,1.0044832458305444
0.00028347996089931574,0.9905789301668423
0.0002932551319648094,0.9924953281372066
0.00030303030303030303,0.9213350260281578
0.0003128054740957967,0.9458327559240637
0.0003225806451612903,0.9446406445195846
0.00033235581622678397,0.8463369232418547
0.0003421309872922776,0.8419219001394426
0.00035190615835777126,0.7851857899340542
0.0003616813294232649,0.7753447418747218
0.00037145650048875855,0.7080754033409186
0.0003812316715542522,0.6780090403091038
0.00039100684261974585,0.6106554041705893
0.0004007820136852395,0.583550674124968
0.00041055718475073314,0.5296234242745184
0.0004203323558162268,0.48640288496663314
0.00043010752688172043,0.38505328066389544
0.0004398826979472141,0.3330661881582886
0.0004496578690127077,0.30169002983920323
0.00045943304007820137,0.22796034843466778
0.000469208211143695,0.17787388800552548
0.00047898338220918866,0.16317940702875575
0.0004887585532746823,0.07550653666355381
0.000498533724340176,-0.006823518200763842
0.0005083088954056696,-0.06559023460808544
0.0005180840664711632,-0.09754845968869597
0.0005278592375366569,-0.14291026497924103
0.0005376344086021505,-0.22607311113460177
0.0005474095796676442,-0.2855459080394202
0.0005571847507331378,-0.3782163948737715
0.0005669599217986315,-0.4168687240774461
0.0005767350928641251,-0.4755679895001256
0.0005865102639296188,-0.5456334438693475
0.0005962854349951124,-0.5906378957010252
0.0006060606060606061,-0.5915887299915543
0.0006158357771260997,-0.6364653404028604
0.0006256109481915934,-0.6761611982003672
0.000635386119257087,-0.7417492654013255
0.0006451612903225806,-0.7421286789195118
0.0006549364613880743,-0.8471452620504241
0.0006647116324535679,-0.85754269723118
0.0006744868035190616,-0.8605043349061746
0.0006842619745845552,-0.8866559424686132
0.0006940371456500489,-0.9561667959081576
0.0007038123167155425,-0.9849422751521346
0.0007135874877810362,-0.9507399430567044
0.0007233626588465298,-0.9819984715552952
0.0007331378299120235,-1.0060424068083846
0.0007429130009775171,-1.0039271122634816
0.0007526881720430108,-0.9727292982795419
0.0007624633431085044,-0.9659233031030512
0.000772238514173998,-0.9808261307455066
0.0007820136852394917,-0.9600246721616904
0.0007917888563049853,-0.9374175333062492
0.000801564027370479,-0.9294087120271525
0.0008113391984359726,-0.8836991479297731
0.0008211143695014663,-0.8732845770480216
0.0008308895405669599,-0.8635985998819441
0.0008406647116324536,-0.8393919307748019
0.0008504398826979472,-0.7850001425327969
0.0008602150537634409,-0.7752914506106513
0.0008699902248289345,-0.7245696478591599
0.0008797653958944282,-0.64907921109111
