Time (s),Voltage (V)
0.0,-0.03708822384942048
3.9215686274509805e-05,0.24122694829104524
7.843137254901961e-05,0.4847605275859544
0.00011764705882352942,0.6344000947181583
0.00015686274509803922,0.8211951781375053
0.00019607843137254904,0.9405308542778267
0.00023529411764705883,0.9747330317091215
0.0002745098039215686,1.0007281079670147
0.00031372549019607844,0.9346787904413444
0.00035294117647058826,0.8194346972769305
0.0003921568627450981,0.629263234340369
0.00043137254901960784,0.3622363393573608
0.00047058823529411766,0.18142236795811775
0.0005098039215686275,-0.05855755954674076
0.0005490196078431372,-0.3125008301686725
0.0005882352941176471,-0.5069372038408003
0.0006274509803921569,-0.718636336309561
0.0006666666666666666,-0.8434264908095859
0.0007058823529411765,-0.9698347572659882
0.0007450980392156863,-0.9793308841490506
0.0007843137254901962,-0.9696252577976561
0.0008235294117647059,-0.8903461107702361
0.0008627450980392157,-0.7296934360732484
0.0009019607843137256,-0.565944253264678
0.0009411764705882353,-0.3838679222541002
0.000980392156862745,-0.15244861231859064
0.001019607843137255,0.11649195042582688
0.0010588235294117648,0.33202326866296383
0.0010980392156862745,0.573441203462156
0.0011372549019607844,0.7780158970950711
0.0011764705882352942,0.8966571918676428
0.0012156862745098039,1.0059859614622935
0.0012549019607843138,1.0023932340764679
0.0012941176470588236,0.9431299338841225
0.0013333333333333333,0.8567131992387985
0.0013725490196078432,0.715980321307111
0.001411764705882353,0.5513322317519943
0.0014509803921568627,0.27979380267665166
0.0014901960784313726,0.08469959279757666
0.0015294117647058824,-0.18187241718596234
0.0015686274509803923,-0.44639850247755325
0.001607843137254902,-0.625442133353908
0.0016470588235294118,-0.7984033046258099
0.0016862745098039217,-0.9361267394698158
0.0017254901960784314,-0.953587405181591
0.0017647058823529412,-1.0098705824022693
0.0018039215686274511,-0.9773495765510953
0.0018431372549019608,-0.8484310466663245
0.0018823529411764706,-0.6496722149142946
0.0019215686274509805,-0.46850747452469044
0.00196078431372549,-0.23352684808746363
0.002,0.010066188601154618
0.00203921568627451,0.23103790539651436
0.00207843137254902,0.5022856127553865
0.0021176470588235297,0.6401209627609614
0.002156862745098039,0.8567022528814309
0.002196078431372549,0.9211544647081888
0.002235294117647059,0.9888438211510597
0.0022745098039215687,0.9960073231892742
0.0023137254901960786,0.9052159477759545
0.0023529411764705885,0.772223619069762
0.002392156862745098,0.6685064533561141
0.0024313725490196078,0.42802782936935097
0.0024705882352941176,0.2242047304947578
0.0025098039215686275,-0.06591983770377145
0.0025490196078431374,-0.3025293396213913
0.0025882352941176473,-0.5211645118979756
0.002627450980392157,-0.7044513858418949
0.0026666666666666666,-0.8441607873770455
0.0027058823529411765,-0.9568925470533591
0.0027450980392156863,-0.9960493583530864
0.002784313725490196,-0.9726857045137106
0.002823529411764706,-0.909985823693182
0.002862745098039216,-0.7624718491269903
0.0029019607843137254,-0.5703065589833289
0.0029411764705882353,-0.3898398962497499
0.002980392156862745,-0.1380181998151662
0.003019607843137255,0.12835915877625054
0.003058823529411765,0.3627937333939128
0.0030980392156862747,0.5894458734125002
0.0031372549019607846,0.7464651415269922
0.003176470588235294,0.8796127316140069
0.003215686274509804,0.9782313924919175
0.003254901960784314,1.0294693120641036
0.0032941176470588237,0.9686083464247889
0.0033333333333333335,0.8438341878159201
0.0033725490196078434,0.7410904464152214
0.003411764705882353,0.5581299829371315
0.0034509803921568627,0.3216809916067859
0.0034901960784313726,0.05225990364661667
0.0035294117647058825,-0.16332121967409893
0.0035686274509803924,-0.4182369180413326
0.0036078431372549022,-0.590168657632066
0.0036470588235294117,-0.828993357718405
0.0036862745098039215,-0.9390249865354803
0.0037254901960784314,-0.9888250435783625
0.0037647058823529413,-0.9901761212694895
0.003803921568627451,-0.9412139107506738
0.003843137254901961,-0.8390168198986031
0.003882352941176471,-0.676393753825899
0.00392156862745098,-0.5220447117002056
0.00396078431372549,-0.23185665661908317
0.004,0.005307884169741394
0.00403921568627451,0.2731553954654788
0.00407843137254902,0.46192210741784456
0.00411764705882353,0.7042993616335754
0.00415686274509804,0.855480915435505
0.0041960784313725494,0.921707017695509
0.004235294117647059,1.03871691609993
0.004274509803921568,0.9495545160948745
0.004313725490196078,0.9081547595410302
0.004352941176470588,0.8127685629645153
0.004392156862745098,0.6312327601103211
0.004431372549019608,0.40003418788324085
0.004470588235294118,0.17510810421071948
0.0045098039215686276,-0.07030653484609958
0.0045490196078431374,-0.2823228751966834
0.004588235294117647,-0.5367708885881378
0.004627450980392157,-0.7111164506366141
0.004666666666666667,-0.8342571759597032
0.004705882352941177,-0.9638813915123603
0.004745098039215687,-0.9972317653945012
0.004784313725490196,-0.9827832714346231
0.004823529411764706,-0.9062271319208154
0.0048627450980392155,-0.726480900606374
0.004901960784313725,-0.5679070566798534
0.004941176470588235,-0.34666187137102555
0.004980392156862745,-0.1146583581470865
0.005019607843137255,0.14836255202705445
0.005058823529411765,0.3832084744692707
0.005098039215686275,0.5566281103992431
0.005137254901960785,0.7496264973064337
0.0051764705882352945,0.8816775703011571
0.005215686274509804,0.962662138385266
0.005254901960784314,0.9805535985056383
0.005294117647058823,0.9777334249435389
0.005333333333333333,0.8665733957380101
0.005372549019607843,0.6789666777494334
0.005411764705882353,0.5319135013136301
0.005450980392156863,0.27418284305497287
0.005490196078431373,0.07123994870449349
0.0055294117647058825,-0.204191022717222
0.005568627450980392,-0.4123312597360798
0.005607843137254902,-0.6472322050360808
0.005647058823529412,-0.8034188550070548
0.005686274509803922,-0.8995040275162792
0.005725490196078432,-0.9742607052834029
0.005764705882352942,-0.9995489622869984
0.005803921568627451,-0.9978298749201642
0.005843137254901961,-0.8311030560528144
0.0058823529411764705,-0.6466216594312668
0.00592156862745098,-0.4509772556886934
0.00596078431372549,-0.18115155909022818
0.006,-0.018719382705297417
0.00603921568627451,0.2510671194496107
0.00607843137254902,0.4624701822767732
0.00611764705882353,0.6972681265239921
0.00615686274509804,0.8556796552081881
0.0061960784313725495,0.9317181761413453
0.006235294117647059,0.9986298007625681
0.006274509803921569,0.9748884711911895
0.006313725490196078,0.9036304460215823
0.006352941176470588,0.8165961120735841
0.006392156862745098,0.6074780873812485
0.006431372549019608,0.43193069638742737
0.006470588235294118,0.2186312323158018
0.006509803921568628,-0.11352031695619899
