Time (s),Voltage (V)
0.0,-0.038949310075626485
9.775171065493646e-06,0.043665586560963476
1.9550342130987292e-05,0.13048295879504476
2.932551319648094e-05,0.22496016327100687
3.9100684261974585e-05,0.2747069574163509
4.887585532746823e-05,0.3196704452641865
5.865102639296188e-05,0.3440073695788684
6.842619745845552e-05,0.3948748634057004
7.820136852394917e-05,0.46217569532475405
8.797653958944282e-05,0.5223583805966728
9.775171065493646e-05,0.5460244081461328
0.00010752688172043011,0.6446464127613247
0.00011730205278592375,0.6631043434650363
0.0001270772238514174,0.6842907889341645
0.00013685239491691105,0.7579426552441636
0.0001466275659824047,0.8118132875747875
0.00015640273704789834,0.8396337319667203
0.00016617790811339198,0.8780239766564221
0.00017595307917888563,0.8986759964597514
0.00018572825024437928,0.9514265282010582
0.00019550342130987292,0.9703588858932422
0.00020527859237536657,0.9860604872982696
0.00021505376344086021,0.9802251655216028
0.00022482893450635386,0.979101384589903
0.0002346041055718475,0.9906576669348919
0.00024437927663734115,0.9878142940012914
0.0002541544477028348,0.9730400467736223
0.00026392961876832845,0.9876478760029105
0.0002737047898338221,1.0031925532726813
0.00028347996089931574,0.9861157333383608
0.0002932551319648094,0.9721276592370732
0.00030303030303030303,0.9278109413619992
0.0003128054740957967,0.8990771548546946
0.0003225806451612903,0.892848541788239
0.00033235581622678397,0.8919798819409144
0.0003421309872922776,0.8447463448076121
0.00035190615835777126,0.8047317797917698
0.0003616813294232649,0.758159391558041
0.00037145650048875855,0.7085700515755589
0.0003812316715542522,0.6937553382378513
0.00039100684261974585,0.6523541889837341
0.0004007820136852395,0.5711334134649426
0.00041055718475073314,0.5336930354976674
0.0004203323558162268,0.4813999962524482
0.00043010752688172043,0.4414739568429174
0.0004398826979472141,0.35671088204803286
0.0004496578690127077,0.32258013991610457
0.00045943304007820137,0.2428170753182939
0.000469208211143695,0.19612820012043322
0.00047898338220918866,0.13820146361097851
0.0004887585532746823,0.09640628337376682
0.000498533724340176,-0.003947149104620443
0.0005083088954056696,-0.053220606905278044
0.0005180840664711632,-0.05887420228196411
0.0005278592375366569,-0.18913534548724464
0.0005376344086021505,-0.20331978022456676
0.0005474095796676442,-0.2870919733980024
0.0005571847507331378,-0.3732600952145813
0.0005669599217986315,-0.4238080634489016
0.0005767350928641251,-0.5086559856281069
0.0005865102639296188,-0.5304876537237049
0.0005962854349951124,-0.570088674094632
0.0006060606060606061,-0.6151025813436133
0.0006158357771260997,-0.672705172886919
0.0006256109481915934,-0.7188219521379393
0.000635386119257087,-0.7095479068424821
0.0006451612903225806,-0.7744441248846713
0.0006549364613880743,-0.8712162145164748
0.0006647116324535679,-0.8575704151484138
0.0006744868035190616,-0.8964605546177273
0.0006842619745845552,-0.9366180979074428
0.0006940371456500489,-0.9455073743824554
0.0007038123167155425,-0.9668133497947513
0.0007135874877810362,-0.962213235326249
0.0007233626588465298,-1.0205097944214596
0.0007331378299120235,-1.0215635720538279
0.0007429130009775171,-1.0122934289203624
0.0007526881720430108,-0.970996737134313
0.0007624633431085044,-1.0094326688275128
0.000772238514173998,-1.0107794878186738
0.0007820136852394917,-0.9877748257489811
